PLACEKEY,PARENT_PLACEKEY,SAFEGRAPH_PLACE_ID,STORE_ID,LOCATION_NAME,STREET_ADDRESS,CITY,POSTAL_CODE,WEBSITE,LATITUDE,LONGITUDE,NAICS_CODE,SUB_CATEGORY,WKT_AREA_SQ_METERS,GEOMETRY_TYPE,POLYGON_CLASS,IS_SYNTHETIC,ENCLOSED,INCLUDES_PARKING_LOT,GEOID,nbhd_class,share_in_city,in_city_la,miles_to_raid,nearest_site,veraset_days_2025,mean_visits_2025,mean_daily_visits_pre,mean_daily_visits_post,veraset_days_2024,mean_visits_2024,advan_venues_inside,in_la_parks_geojson,has_polygon,has_visit_data,area_m2,suspect_reason,quality_tier
zzz-222@5z6-3kg-575,zzw-222@5z6-3kg-52k,sg:cd34ef23196d466a9be95f9cee85e35b,,Cerritos Iron Wood Nine Gc,Cerritos Iron Wood 9 Gc,Cerritos,90703,,33.879532,-118.105633,712190,Nature Parks and Other Similar Institutions,108211,POLYGON,OWNED_POLYGON,False,False,True,06037554521,Other,0.0,False,4.605,Paramount,123,167.2439024390244,199.71428571428572,378.6551724137931,32,168.5625,0,True,True,True,108211.0,,clean
zzz-222@5z6-3cb-f9f,,sg:bbc0baef49f142d989ba0668d66f0dc9,,Daisy Greenbelt,Daisy Greenbelt,Long Beach,90806,,33.790021,-118.199364,712190,Nature Parks and Other Similar Institutions,9039,POLYGON,OWNED_POLYGON,False,False,,06037573003,Other,0.0,False,6.829,Paramount,126,193.20634920634922,198.57142857142858,349.1034482758621,49,34.204081632653065,0,False,True,True,9039.0,,clean
zzy-223@5z4-rpt-b6k,222-222@5z4-rnz-brk,sg:c351cd2a124a36b291b706fdd05e5561,,Sneaky Park,2000 3rd St,La Verne,91750,,34.100491,-117.77188,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037401500,Other,0.0,False,18.43,Whittier,35,246.42857142857142,197.5,256.55172413793105,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-vv6-ht9,,sg:b4d84cdc0e974830b9290d9cf09c3d94,,Chesebrough Park,Chesebrough Park,Santa Clarita,91354,,34.454955,-118.547201,712190,Nature Parks and Other Similar Institutions,28867,POLYGON,OWNED_POLYGON,False,False,True,06037920109,Other,0.0,False,14.321,Pacoima,125,170.232,197.03703703703704,406.41379310344826,53,51.79245283018868,0,True,True,True,28867.0,,clean
zzz-222@5z5-3pn-x89,,sg:eceb115d0ca3490ab042ebfc489893ce,,El Paseo De Cahuenga Park,3300 Cahuenga Blvd W,Los Angeles,90068,,34.130569,-118.349656,712190,Nature Parks and Other Similar Institutions,5221,POLYGON,OWNED_POLYGON,False,False,,06037143700,70+ NL White,1.0,True,6.797,Westlake,125,159.768,197.0,355.82758620689657,32,99.53125,0,False,True,True,5221.0,,clean
zzy-253@5z5-3rs-7yv,,sg:c4b6ce0c32d735d8b5eda58afe27a126,,Playa Del Rey Marina Del Rey California,Playa Del Rey Marina Del Rey California,Los Angeles,90012,,34.051453,-118.244379,712190,Nature Parks and Other Similar Institutions,5142,POLYGON,SHARED_POLYGON,False,False,False,06037207400,Other,1.0,True,1.187,Fashion District,25,199.72,197.0,,0,,0,False,True,True,5142.0,,clean
zzz-222@5z4-zdm-jy9,,sg:f1510aca88ae4da78a2e84d83798ccbe,,Strathern Park - North,8041 Whitsett Ave,North Hollywood,91605,,34.216793,-118.406443,712190,Nature Parks and Other Similar Institutions,51540,POLYGON,OWNED_POLYGON,False,False,True,06037121010,Other,1.0,True,4.079,Pacoima,126,179.5952380952381,195.89285714285714,404.86206896551727,38,111.26315789473684,1,True,True,True,51540.0,,clean
zzz-222@5z5-3py-8gk,,sg:28fd0116530a403e8a310a44d1c78aef,,Eagle Rock Recreation Center,1100 Eagle Vista Dr,Los Angeles,90041,,34.140942,-118.187237,712190,Nature Parks and Other Similar Institutions,83660,POLYGON,OWNED_POLYGON,False,False,True,06037181000,Other,0.9958,True,4.546,Cypress Park,124,204.19354838709677,194.96428571428572,527.3793103448276,51,54.3921568627451,0,True,True,True,83660.0,,clean
zzz-222@5z6-3qn-wx5,,sg:d25a7de467cc4b7a8c9df16a7c289235,,Julia Russ Asmus Park,Julia Russ Asmus Park,Bell Gardens,90201,,33.956102,-118.16983,712190,Nature Parks and Other Similar Institutions,3060,POLYGON,OWNED_POLYGON,False,False,,06037534201,70+ Latino,0.0,False,3.407,Huntington Park,125,172.344,194.22222222222223,378.2758620689655,37,59.67567567567568,0,False,True,True,3060.0,,clean
zzz-222@5z4-zkf-ht9,,sg:57228b7259f647aea92c6398fbfe5611,,West Valley Park,6731 Wilbur Ave,Reseda,91335,,34.192957,-118.545862,712190,Nature Parks and Other Similar Institutions,32701,POLYGON,OWNED_POLYGON,False,False,,06037132502,Other,1.0,True,8.862,Pacoima,126,174.5952380952381,193.21428571428572,386.6896551724138,52,74.03846153846153,0,True,True,True,32701.0,,clean
zzz-222@5z6-3db-2x5,,sg:7c99de8497a5484cb3ae42d4f58fdb26,,Leland Park,863 S Herbert Ave,Los Angeles,90023,,33.750393,-118.293133,712190,Nature Parks and Other Similar Institutions,63781,POLYGON,OWNED_POLYGON,False,False,True,06037296500,70+ Latino,1.0,True,11.356,Paramount,126,180.32539682539684,193.03571428571428,353.44827586206895,57,57.228070175438596,0,True,True,True,63781.0,,clean
zzz-222@5z6-3n8-92k,,sg:318b5f8dd9bd426fadec752b757cd9ed,,Los Altos Park,Los Altos Park,Long Beach,90815,,33.796694,-118.12778,712190,Nature Parks and Other Similar Institutions,19963,POLYGON,OWNED_POLYGON,False,False,,06037574201,Other,0.0,False,7.128,Paramount,126,154.24603174603175,192.57142857142858,306.13793103448273,56,28.767857142857142,0,False,True,True,19963.0,,clean
zzz-222@5z5-38r-ty9,,sg:f7e52b00457b4693927597b4aac7fddc,,Verdugo Mountain Park,9999 Edmore Pl,Sun Valley,91352,,34.227387,-118.327652,712190,Nature Parks and Other Similar Institutions,2310523,POLYGON,OWNED_POLYGON,False,False,,06037980020,Unclassified,1.0,True,6.433,Pacoima,123,155.739837398374,191.92592592592592,331.7586206896552,56,38.267857142857146,0,True,True,True,2310523.0,,clean
zzz-222@5z5-3n5-fzz,,sg:a09064cddb7945e3ba36a372d665770d,,Guirado Park,Guirado Park,Whittier,90606,https://local.yahoo.com/info-24450610-guirado-park-whittier,33.996895,-118.066839,712190,Nature Parks and Other Similar Institutions,16893,POLYGON,OWNED_POLYGON,False,False,True,06037501200,70+ Latino,0.0,False,2.402,Whittier,125,176.688,191.78571428571428,383.9310344827586,47,59.02127659574468,0,False,True,True,16893.0,,clean
zzy-222@5z6-43g-pqf,,sg:cc898abd58583f08af51d14f1416b876,,Naples Plaza,E The Toledo St,Long Beach,90803,,33.757787,-118.128788,712190,Nature Parks and Other Similar Institutions,2872,POLYGON,OWNED_POLYGON,False,False,False,06037577501,70+ NL White,0.0,False,9.573,Paramount,125,161.336,191.57142857142858,320.7241379310345,0,,0,False,True,True,2872.0,,clean
zzz-222@5z4-vwx-r6k,,sg:4be4d0c5a3d8422ea84010671c36cc94,,Santa Clarita Woodlands Park,Santa Clarita Woodlands Park,Stevenson Ranch,91381,,34.347682,-118.573978,712190,Nature Parks and Other Similar Institutions,13148001,POLYGON,OWNED_POLYGON,False,False,,06037920326,Other,0.0,False,9.903,Pacoima,125,165.432,191.5,369.2413793103448,50,57.62,1,True,True,True,13148001.0,,clean
zzz-222@5z6-3sf-j5f,,sg:bc0081559fa6483889b078182ad6f7cd,,Cesar Chavez Neighborhood Park,Cesar Chavez Neighborhood Park,Compton,90221,,33.909251,-118.215697,712190,Nature Parks and Other Similar Institutions,7638,POLYGON,OWNED_POLYGON,False,False,,06037541604,70+ Latino,0.0,False,2.275,Paramount,125,180.8,191.4814814814815,359.3448275862069,55,50.58181818181818,0,False,True,True,7638.0,,clean
zzz-222@5z6-3nq-h89,,sg:3f1946ff91854cc39f8a52cfbeacf861,,Simon Bolivar Park,Simon Bolivar Park,Lakewood,90712,,33.84604,-118.152565,712190,Nature Parks and Other Similar Institutions,40406,POLYGON,OWNED_POLYGON,False,False,,06037571300,Other,0.0,False,3.461,Paramount,126,176.78571428571428,190.17857142857142,397.0,47,58.53191489361702,0,True,True,True,40406.0,,clean
zzz-223@5z4-zdm-grk,,sg:c8443950ecc933f49e4795aea926b3e1,,Jaime Beth Slavin Park,7965 Whitsett Ave,North Hollywood,91605,http://slavin-park.placestars.com/,34.215474,-118.406929,712190,Nature Parks and Other Similar Institutions,28133,POLYGON,OWNED_POLYGON,False,False,,06037121020,Other,1.0,True,4.16,Pacoima,126,161.87301587301587,189.78571428571428,358.1034482758621,42,82.92857142857143,0,True,True,True,28133.0,,clean
zzz-222@5z5-38x-gtv,,sg:27fdeb5c5da0402187fdfb62fb06cfd3,,Crescenta Valley Park,Crescenta Valley Park,Glendale,91214,,34.226433,-118.258669,712190,Nature Parks and Other Similar Institutions,153484,POLYGON,OWNED_POLYGON,False,False,True,06037300400,Other,0.0,False,10.065,Pacoima,126,177.4206349206349,188.67857142857142,394.51724137931035,55,41.10909090909091,0,True,True,True,153484.0,,clean
zzz-222@5z4-z7z-tgk,,sg:058831fae7b04679b24c05a5a6a60d5f,,Chumash Park,Chumash Park,Agoura Hills,91301,,34.150081,-118.756011,712190,Nature Parks and Other Similar Institutions,49411,POLYGON,OWNED_POLYGON,False,False,,06037800333,70+ NL White,0.0,False,20.735,Pacoima,124,152.5,188.6153846153846,273.6551724137931,51,33.588235294117645,0,True,True,True,49411.0,,clean
zzz-222@5z4-zdx-75z,,sg:511c2af4030241eea5a734a1cc673542,,Sheila Agnes Nature Preserve,Sheila Agnes Nature Preserve,Los Angeles,90210,,34.128619,-118.43821,712190,Nature Parks and Other Similar Institutions,150579,POLYGON,OWNED_POLYGON,False,False,,06037261200,70+ NL White,1.0,True,10.053,Pacoima,125,184.4,188.57142857142858,431.44827586206895,38,91.02631578947368,0,True,True,True,150579.0,,clean
zzz-222@5z6-3jr-hbk,,sg:21aa3861bda343039466924b5e7ef63c,,Rockbluff Park,Rockbluff Park,Rolling Hills Estates,90274,,33.787955,-118.359517,712190,Nature Parks and Other Similar Institutions,6871,POLYGON,OWNED_POLYGON,False,False,,06037670202,Other,0.0,False,12.164,Paramount,126,170.3095238095238,187.67857142857142,394.8965517241379,37,78.02702702702703,0,False,True,True,6871.0,,clean
zzz-222@5z4-z72-h89,,sg:2424e8c8eba440dd9b82c3b3ab37c135,,Santa Ynez Canyon Park,1100 Palisades Dr,Los Angeles,90272,,34.060681,-118.554031,712190,Nature Parks and Other Similar Institutions,1367229,POLYGON,OWNED_POLYGON,False,False,True,06037980019,70+ NL White,1.0,True,11.978,Ladera Heights,121,183.45454545454547,187.53846153846155,450.13793103448273,51,52.05882352941177,1,True,True,True,1367229.0,,clean
zzy-223@5z4-vrm-7yv,,sg:cd58b88d42163b82b9a2eba8dce7b2e2,,County of Los Angeles,El Cariso,San Fernando,91340,,34.288852,-118.43596,712190,Nature Parks and Other Similar Institutions,183,POLYGON,OWNED_POLYGON,False,False,False,06037320202,70+ Latino,1.0,True,1.208,Pacoima,25,189.32,186.5,,28,8.571428571428571,0,False,True,True,183.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-224@5z4-z4s-d35,,sg:e0ecca8fa1ce3c4bb854671e6ecca3b5,,Juan Bautista de Anza West Trailhead,Juan Bautista de Anza West Trailhead,Calabasas,91302,,34.150263,-118.67784,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037800204,70+ NL White,0.0004,False,16.76,Pacoima,35,181.11428571428573,186.5,180.0,0,,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z6-3kf-ty9,,sg:998fa0bc67c64d04a5635c9f01d6a4bf,,Reservoir Hill Park,Reservoir Hill Park,Cerritos,90703,,33.878641,-118.100787,712190,Nature Parks and Other Similar Institutions,18725,POLYGON,OWNED_POLYGON,False,False,True,06037554521,Other,0.0,False,4.888,Paramount,124,143.3790322580645,184.71428571428572,295.41379310344826,32,108.8125,0,False,True,True,18725.0,,clean
zzz-222@5z4-z5n-sh5,,sg:26abc75c82a54bcca87003da99110165,,Alizondo Drive Park,22102 Alizondo Dr,Woodland Hills,91364,http://alizondo-drive-park.placestars.com/,34.150728,-118.60825,712190,Nature Parks and Other Similar Institutions,26910,POLYGON,OWNED_POLYGON,False,False,,06037137401,70+ NL White,1.0,True,13.47,Pacoima,124,140.90322580645162,184.40740740740742,228.0,39,45.56410256410256,0,True,True,True,26910.0,,clean
zzz-222@5z6-3dk-y7q,,sg:5a4db372029d48bf831863c73bb50708,,George F Canyon Nature Park And Preserve,George F Canyon Nature Park And Preserve,Rancho Palos Verdes,90275,,33.769459,-118.329749,712190,Nature Parks and Other Similar Institutions,136151,POLYGON,OWNED_POLYGON,False,False,False,06037670702,Other,0.0016,False,11.664,Paramount,125,165.352,184.07407407407408,383.1034482758621,51,23.49019607843137,0,True,True,True,136151.0,,clean
zzz-222@5z5-3sz-8qf,,sg:ca7350c3909b4a2094228d009f7f31ac,,Northview Park,Northview Park,Duarte,91010,,34.136651,-117.967179,712190,Nature Parks and Other Similar Institutions,7738,POLYGON,OWNED_POLYGON,False,False,False,06037430101,Other,0.0,False,12.739,Whittier,126,168.8095238095238,183.57142857142858,379.3103448275862,46,99.1086956521739,0,False,True,True,7738.0,,clean
zzz-222@5z4-rdr-6hq,,sg:ffeae5b8390944c5b15a82d2aae68377,,Pathfinder Community Regional Park,Pathfinder Community Regional Park,Rowland Heights,91748,,33.966199,-117.91264,712190,Nature Parks and Other Similar Institutions,118361,POLYGON,OWNED_POLYGON,False,False,True,06037408703,Other,0.0,False,7.834,Whittier,126,147.34126984126985,183.07142857142858,290.0,41,66.97560975609755,0,True,True,True,118361.0,,clean
22d-224@5z5-3mc-5pv,,sg:051f536e97fb3ca89c0eb980d3afe700,,Pico Rivera Recreation,6767 Passons Blvd,Pico Rivera,90660,,33.98008,-118.089589,712190,Nature Parks and Other Similar Institutions,700,POLYGON,OWNED_POLYGON,False,False,False,06037500800,70+ Latino,0.0,False,2.522,Whittier,95,224.9157894736842,182.46428571428572,316.55172413793105,0,,0,False,True,True,700.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-zgq-fpv,,sg:8d1f970364e147a5a4819caf85776def,,Stoney Point Park,10870 Topanga Canyon Blvd,Chatsworth,91311,,34.268777,-118.60578,712190,Nature Parks and Other Similar Institutions,117583,POLYGON,OWNED_POLYGON,False,False,False,06037113211,Other,1.0,True,10.308,Pacoima,124,152.00806451612902,181.96296296296296,331.62068965517244,37,86.1891891891892,0,True,True,True,117583.0,,clean
zzw-222@5z4-zb8-xh5,,sg:a1fc077b5af348aebc4b0251758b9ec0,,Malibu Creek State Park,Malibu Creek State Park,Agoura Hills,91302,,34.087654,-118.730246,712190,Nature Parks and Other Similar Institutions,4118235,POLYGON,OWNED_POLYGON,False,False,False,06037800335,70+ NL White,0.0,False,21.657,Pacoima,126,205.515873015873,181.85714285714286,518.8965517241379,32,130.4375,1,True,True,True,4118235.0,,clean
zzz-222@5z6-3ry-s5z,,sg:e3faa9e5a59f46809980310756d25395,,Darby Park,3400 W Arbor Vitae St,Inglewood,90305,https://www.cityofinglewood.org,33.953034,-118.329534,712190,Nature Parks and Other Similar Institutions,57528,POLYGON,OWNED_POLYGON,False,False,True,06037600704,Other,0.0008,False,3.136,Ladera Heights,126,149.57142857142858,181.60714285714286,306.7586206896552,48,35.229166666666664,0,True,True,True,57528.0,,clean
zzz-222@5z6-3sc-wtv,,sg:031f2de6e949488aa857515512e9bde2,,Ralph C Dills Park,Ralph C Dills Park,Paramount,90723,,33.89988,-118.184401,712190,Nature Parks and Other Similar Institutions,47332,POLYGON,OWNED_POLYGON,False,False,True,06037553702,70+ Latino,0.0,False,0.811,Paramount,125,160.064,181.1851851851852,361.82758620689657,56,56.44642857142857,0,True,True,True,47332.0,,clean
zzz-222@5z5-3tg-zj9,,sg:dbfc8413f04142f5a734361746d1ba22,,Dalton Park,Dalton Park,Citrus,91702,http://www.hartmuseum.org,34.119282,-117.882013,712190,Nature Parks and Other Similar Institutions,21214,POLYGON,OWNED_POLYGON,False,False,True,06037404000,Other,0.0,False,14.317,Whittier,116,174.95689655172413,180.39285714285714,420.51724137931035,47,64.38297872340425,0,True,True,True,21214.0,,clean
zzz-222@5z6-3nw-rff,,sg:fc71b18be3b143669c42bdd403e52d2b,,Clarkdale Park,Clarkdale Park,Hawaiian Gardens,90716,,33.828145,-118.079681,712190,Nature Parks and Other Similar Institutions,2968,POLYGON,OWNED_POLYGON,False,False,,06037555211,70+ Latino,0.0,False,7.34,Paramount,126,303.9920634920635,180.03571428571428,959.0,57,33.771929824561404,0,False,True,True,2968.0,,clean
zzy-222@5z6-3mm-t5f,,sg:749f1d0b21c031b680ec9d3a671e84ca,,Robert White Park + Dog Park,12120 Hoxie Ave,Norwalk,90650,,33.922222,-118.103101,712190,Nature Parks and Other Similar Institutions,23693,POLYGON,OWNED_POLYGON,False,False,True,06037550301,Other,0.0,False,4.284,Whittier,125,142.8,179.5185185185185,280.0344827586207,32,70.25,0,True,True,True,23693.0,,clean
zzz-222@5z5-3q2-9mk,,sg:16700753fdc846148df7c37f58b4953f,,Charles F Lummis Home,200 E Avenue 43,Los Angeles,90031,,34.093181,-118.206976,712190,Nature Parks and Other Similar Institutions,7081,POLYGON,OWNED_POLYGON,False,False,,06037199400,Other,1.0,True,1.226,Cypress Park,126,177.0793650793651,178.64285714285714,419.2068965517241,40,89.075,0,False,True,True,7081.0,,clean
zzz-222@5z4-zh9-6x5,,sg:dcc7f02e040445888ff2e14f1501271f,,Indian Springs Toll Brothers,Indian Springs Toll Brothers,Chatsworth,91311,,34.283975,-118.627011,712190,Nature Parks and Other Similar Institutions,1140709,POLYGON,OWNED_POLYGON,False,False,,06037920303,Other,0.0015,False,11.535,Pacoima,122,172.2704918032787,178.60714285714286,404.9655172413793,43,51.395348837209305,0,True,True,True,1140709.0,,clean
zzz-222@5z6-3bh-qpv,,sg:238acc8a912e4211a7221af79f5fbe5e,,Canada De Palos Verdes Creek,Canada De Palos Verdes Creek,Los Angeles,90710,,33.79472,-118.288335,712190,Nature Parks and Other Similar Institutions,70612,POLYGON,OWNED_POLYGON,False,False,True,06037294410,Other,0.987,True,8.757,Paramount,126,158.97619047619048,178.57142857142858,355.2758620689655,42,75.33333333333333,0,True,True,True,70612.0,,clean
zzy-227@5z5-3rr-sbk,,sg:ffd4c3c1fc00377e813c0e369ccad8db,,Calico Ghost Town,Calico Ghost Town,Los Angeles,90012,,34.052608,-118.247664,712190,Nature Parks and Other Similar Institutions,1159,POLYGON,OWNED_POLYGON,False,False,False,06037207305,Other,1.0,True,1.239,Fashion District,35,223.77142857142857,177.83333333333334,233.27586206896552,0,,0,False,True,True,1159.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z6-3mq-skf,,sg:8cf50cfd1e2f404bac2127323bd057ec,,Little Lake Park,Little Lake Park,Santa Fe Springs,90670,http://www.santafesprings.org,33.932742,-118.080025,712190,Nature Parks and Other Similar Institutions,69879,POLYGON,OWNED_POLYGON,False,False,False,06037504200,Other,0.0,False,2.855,Whittier,124,139.1290322580645,177.35714285714286,252.6551724137931,52,50.69230769230769,0,True,True,True,69879.0,,clean
zzy-222@5z4-vbr-649,,sg:322d47b57c2e3d5c9f602c22639e28b4,,Castaic Lake State Recreation Area,Castaic Lake State Recreation Area,Castaic,91310,,34.551694,-118.613516,712190,Nature Parks and Other Similar Institutions,11423867,POLYGON,OWNED_POLYGON,False,False,True,06037920102,Other,0.0,False,21.998,Pacoima,124,171.53225806451613,176.89285714285714,426.55172413793105,54,82.38888888888889,10,True,True,True,11423867.0,,clean
zzz-222@5z6-43f-tgk,,sg:cf6fa1ef95df45ca9b9577eff5fdc39a,,Dennis Williams Greenway (Prop Nm),Dennis Williams Greenway Prop Nm,Long Beach,90803,,33.757683,-118.113689,712190,Nature Parks and Other Similar Institutions,2857,POLYGON,OWNED_POLYGON,False,False,,06037577604,70+ NL White,0.0,False,9.906,Paramount,125,152.664,176.5,305.51724137931035,36,70.88888888888889,0,False,True,True,2857.0,,clean
zzy-222@5z6-3cb-789,,sg:68118c4155b6340ca671488de96b95fc,,Seaside Park,Seaside Park,Long Beach,90813,,33.784218,-118.197029,712190,Nature Parks and Other Similar Institutions,9475,POLYGON,OWNED_POLYGON,False,False,False,06037575401,70+ Latino,0.0,False,7.213,Paramount,126,152.76984126984127,176.21428571428572,322.3103448275862,51,29.627450980392158,0,False,True,True,9475.0,,clean
zzz-222@5z4-xcd-6x5,,sg:26eb753b46dd48ebba554a600f885799,,Lancaster Park,Lancaster Park,Lancaster,93534,,34.664978,-118.150433,712190,Nature Parks and Other Similar Institutions,257541,POLYGON,OWNED_POLYGON,False,False,True,06037900705,Other,0.0,False,31.242,Pacoima,126,159.42857142857142,175.92857142857142,279.58620689655174,45,98.44444444444444,3,True,True,True,257541.0,,clean
zzz-222@5z6-3dr-pjv,,sg:d00e8f0674d0434383e11558ef773145,,South Coast Botanic Garden,S Coast Botanic Gdn,Rolling Hills Estates,90274,,33.782833,-118.345193,712190,Nature Parks and Other Similar Institutions,330825,POLYGON,OWNED_POLYGON,False,False,True,06037670201,Other,0.0,False,11.715,Paramount,125,156.968,175.75,362.0344827586207,45,56.977777777777774,1,True,True,True,330825.0,,clean
zzz-222@5z5-3p8-5pv,,sg:4096907d7b0545a4b03875062b68f2a9,,Madison West Park,464 N Madison Ave,Los Angeles,90004,,34.079733,-118.288575,712190,Nature Parks and Other Similar Institutions,2090,POLYGON,OWNED_POLYGON,False,False,,06037192700,Other,1.0,True,1.888,Westlake,126,161.1984126984127,175.46428571428572,365.48275862068965,40,90.575,0,False,True,True,2090.0,,clean
zzz-223@5z4-xt4-q2k,,sg:f83e05540f9a3da5943a814459a24133,,Dr Robert C St Clair Parkway,St Clair Dr,Palmdale,93550,,34.576774,-118.116491,712190,Nature Parks and Other Similar Institutions,35280,POLYGON,OWNED_POLYGON,False,False,False,06037910501,Other,0.0,False,27.355,Pacoima,126,146.70634920634922,175.35714285714286,292.17241379310343,33,69.42424242424242,0,True,True,True,35280.0,,clean
zzy-224@5z6-3qj-5zz,,sg:a44edfdea74330bd99a0e36b44307d3e,,South Gate Park Playground,South Gate Park Playground,South Gate,90280,,33.952145,-118.212275,712190,Nature Parks and Other Similar Institutions,188,POLYGON,OWNED_POLYGON,False,False,False,06037535702,70+ Latino,0.0,False,2.551,Huntington Park,35,244.37142857142857,174.66666666666666,258.7931034482759,0,,0,False,True,True,188.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3rm-73q,,sg:abb8e33383324e8da092c1d62bf7421e,,Lincoln Park,3501 Valley Blvd,Los Angeles,90031,https://www.laparks.org/aquatic/year-round/lincoln-park-pool,34.066572,-118.200762,712190,Nature Parks and Other Similar Institutions,173243,POLYGON,OWNED_POLYGON,False,False,True,06037199120,Other,1.0,True,1.749,Cypress Park,126,164.94444444444446,174.5,330.44827586206895,53,81.15094339622641,1,True,True,True,173243.0,,clean
zzy-223@5z6-3m7-jy9,,sg:dae57e8fb908336a965be9eb99d22e4c,,Veterans Park,Veterans Park,La Mirada,90638,,33.893525,-118.000295,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037503802,Other,0.0,False,5.701,Whittier,60,199.38333333333333,174.35714285714286,212.6206896551724,22,13.045454545454545,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
zzy-229@5z5-3rr-rtv,,sg:d409f78024093e789783746f8c8a4bef,,Hiking At Griffith Park,Griffith Park,Los Angeles,90071,,34.051595,-118.253571,712190,Nature Parks and Other Similar Institutions,2611,POLYGON,OWNED_POLYGON,False,False,False,06037207502,Other,1.0,True,1.103,Westlake,60,231.71666666666667,174.21428571428572,292.55172413793105,0,,0,False,True,True,2611.0,,clean
zzy-222@5z4-zbg-2hq,,sg:b4240b87e6d734759e186d830ac2d9ee,,Wallis Annenberg Wildlife Crossing,27571 Agoura Rd,Agoura Hills,91301,,34.136019,-118.728195,712190,Nature Parks and Other Similar Institutions,257,POLYGON,OWNED_POLYGON,False,False,False,06037800336,70+ NL White,0.0,False,19.749,Pacoima,114,173.99122807017545,173.88888888888889,355.9310344827586,0,,0,False,True,True,257.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3hb-brk,,sg:d4a2601c56cb3c898fca3d11fee1792d,,Imperial Strip Park,Imperial Strip Park,El Segundo,90045,,33.931034,-118.421653,712190,Nature Parks and Other Similar Institutions,27812,POLYGON,OWNED_POLYGON,False,False,,06037620101,Other,0.0074,False,5.158,Ladera Heights,124,140.88709677419354,173.77777777777777,316.41379310344826,38,41.78947368421053,0,True,True,True,27812.0,,clean
zzz-222@5z4-xsr-yn5,,sg:93b166a231f34cd085a31305203c1ff3,,Sam Yellen Community Park,Sam Yellen Community Park,Palmdale,93552,,34.556475,-118.039068,712190,Nature Parks and Other Similar Institutions,102942,POLYGON,OWNED_POLYGON,False,False,True,06037910706,70+ Latino,0.0,False,29.436,Pacoima,125,174.712,172.7037037037037,391.3103448275862,47,56.48936170212766,0,True,True,True,102942.0,,clean
222-223@5z6-3bq-qs5,,sg:fab17824253835cb8307fae089a0fbec,,Ports America,2001 John S Gibson Blvd,San Pedro,90731,,33.759372,-118.287522,712190,Nature Parks and Other Similar Institutions,1031,POLYGON,OWNED_POLYGON,False,False,False,06037980031,Other,0.6877,True,10.661,Paramount,60,129.51666666666668,172.38095238095238,,0,,0,False,True,True,1031.0,under 0.2 ha: a park fragment or a point feature,suspect
zzy-222@5z6-3ng-m6k,,sg:00759e766a373e418ef710c57e32006d,,Deforest Wetlands (Undeveloped),Deforest Wetlands Undeveloped,Long Beach,90805,,33.856588,-118.199326,712190,Nature Parks and Other Similar Institutions,92318,POLYGON,OWNED_POLYGON,False,False,False,06037570304,Other,0.0,False,2.326,Paramount,126,144.73809523809524,172.25,306.0,53,31.92452830188679,0,True,True,True,92318.0,,clean
zzz-222@5z4-zhd-cdv,,sg:36de0ed9af5646a8a03f2a45b1e9b897,,Rinaldi Park,18501 Rinaldi St,Los Angeles,91326,,34.272404,-118.570116,712190,Nature Parks and Other Similar Institutions,1236,POLYGON,OWNED_POLYGON,True,False,,06037113102,Other,1.0,True,8.266,Pacoima,125,156.368,172.0,358.62068965517244,32,47.59375,0,False,True,True,1236.0,synthetic polygon; under 0.2 ha: a park fragment or a point feature,suspect
